Journal's MAIN field,Field,Journal,Website,Publisher type,Publisher,Institution,Institution type,Country,Business model,APC Euros,Alternative journal name,Present in Scimago,Present in DOAJ,Present in openAPC,Scimago Rank,Scimago Quartile,H index,PCI partner,e-ISSN,p-ISSN,ISSN-L
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Free Radical Biology and Medicine,https://www.sciencedirect.com/journal/free-radical-biology-and-medicine,For-profit Society-Run,Elsevier,Society for Redox Biology and Medicine; Society for Free Radical Research-Europe; International Society for Free Radical Research (SFRRI),Society/Association,Netherlands,Hybrid,2015,,Yes,No,Yes,2.105,Q1 (Biochemistry; Physiology),324,No,1873-4596,0891-5849,0891-5849
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Free Radical Research,https://www.tandfonline.com/journals/ifra20,For-profit,Taylor & Francis Group,,,UK,Hybrid,2021,,Yes,No,No,0.695,Q2 (Biochemistry; Medicine),147,No,1029-2470,1071-5762,1029-2470
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Frontiers in Cell and Developmental Biology,https://www.frontiersin.org/journals/cell-and-developmental-biology,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,3327,,Yes,Yes,Yes,1.563,Q1 (Developmental Biology),146,No,2296-634X,,2296-634X
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Frontiers in Cellular and Infection Microbiology,https://www.frontiersin.org/journals/cellular-and-infection-microbiology,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,2818,,Yes,Yes,Yes,1.403,Q1 (Immunology; Infectious Diseases; Medicine; Microbiology),156,No,2235-2988,,2235-2988
Molecular & Cellular Biology,Neuroscience and Neurobiology,Frontiers in Cellular Neuroscience,https://www.frontiersin.org/journals/cellular-neuroscience,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,1211,,Yes,Yes,Yes,1.425,Q2 (Cellular and Molecular Neuroscience),152,No,1662-5102,,1662-5102
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Frontiers in Molecular Biosciences,https://www.frontiersin.org/journals/molecular-biosciences,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,2446,,Yes,Yes,Yes,1.225,"Q1 (Biochemistry; Biochemistry, Genetics and Molecular Biology)",99,No,2296-889X,,2296-889X
Molecular & Cellular Biology,Clinical and Medical Sciences,Frontiers in Molecular Medicine,https://www.frontiersin.org/journals/molecular-medicine,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,1975,,No,Yes,Yes,,,,No,2674-0095,,2674-0095
Molecular & Cellular Biology,Neuroscience and Neurobiology,Frontiers in Molecular Neuroscience,https://www.frontiersin.org/journals/molecular-neuroscience,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,2940,,Yes,Yes,Yes,1.412,Q2 (Cellular and Molecular Neuroscience; Molecular Biology),119,No,1662-5099,,1662-5099
Molecular & Cellular Biology,Neuroscience and Neurobiology,Frontiers in Synaptic Neuroscience,https://www.frontiersin.org/journals/synaptic-neuroscience,Predatory For-profit,Frontiers Media SA,,,Switzerland,OA,2407,,Yes,Yes,Yes,2.052,Q1 (Cell Biology; Cellular and Molecular Neuroscience),57,No,1663-3563,,1663-3563
Molecular & Cellular Biology,Pharmacology and Toxicology,Fundamental and Clinical Pharmacology,https://onlinelibrary.wiley.com/journal/14728206,For-profit Society-Run,John Wiley & Sons,Société Française de Pharmacologie et de Thérapeutique,Society/Association,USA,Hybrid,2250,,Yes,No,No,0.671,Q2 (Pharmacology),92,No,1472-8206,0767-3981,0767-3981
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Future Microbiology,https://www.tandfonline.com/journals/ifmb20,For-profit,Taylor & Francis Group,,,UK,Hybrid,2012,,Yes,No,No,0.54,Q3 (Microbiology),111,No,1746-0921,1746-0913,1746-0913
Molecular & Cellular Biology,Genetics and Genomics,Genes and Development,https://genesdev.cshlp.org/,Non-profit,Cold Spring Harbor (CSH) Laboratory Press,Cold Spring Harbor (CSH) Laboratory,University/Government,USA,Hybrid,4525,,Yes,No,Yes,3.302,Q1 (Developmental Biology; Genetics),499,No,1549-5477,0890-9369,0890-9369
Molecular & Cellular Biology,Genetics and Genomics,Genome Biology,https://genomebiology.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,4033,,Yes,Yes,Yes,5.792,"Q1 (Cell Biology; Ecology, Evolution, Behavior and Systematics; Genetics)",332,No,1474-760X,1474-7596,1465-6906
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Glycobiology,https://academic.oup.com/glycob/?login=true,University Press,Oxford University Press (OUP),,,UK,Hybrid,4044,,Yes,No,Yes,0.844,Q2 (Biochemistry),150,No,1460-2423,0959-6658,0959-6658
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Growth Factors,https://www.tandfonline.com/journals/igrf20,For-profit,Taylor & Francis Group,,,UK,,,,Yes,No,No,0.617,Q3 (Cell Biology; Clinical Biochemistry; Endocrinology),68,No,1029-2292,0897-7194,0897-7194
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Growth Hormone and IGF Research,https://www.sciencedirect.com/journal/growth-hormone-and-igf-research,For-profit,Elsevier,,,Netherlands,Hybrid,2193,,Yes,No,No,0.633,"Q3 (Endocrinology; Endocrinology, Diabetes and Metabolism)",72,No,1532-2238,1096-6374,1096-6374
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Gut Microbes,https://www.tandfonline.com/journals/kgmi20,For-profit,Taylor & Francis Group,,,USA,OA,3760,,Yes,Yes,Yes,4.109,Q1 (Gastroenterology; Infectious Diseases; Microbiology),147,No,1949-0984,1949-0976,1949-0976
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Gut Microbes Reports,https://www.tandfonline.com/journals/kgmr20,For-profit,Taylor & Francis Group,,,UK,Hybrid,1615,,No,Yes,No,,,,No,2993-3935,,
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Gut Pathogens,https://gutpathogens.biomedcentral.com/,For-profit Society-Run,Springer Nature (BioMed Central),The International Society for Genomic and Evolutionary Microbiology,Society/Association,UK,OA,2945,,Yes,Yes,Yes,1.169,Q1 (Gastroenterology; Infectious Diseases; Parasitology; Virology),65,No,1757-4749,,1757-4749
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Helicobacter,https://onlinelibrary.wiley.com/journal/15235378,For-profit,John Wiley & Sons,,,USA,Hybrid,2284,,Yes,No,No,1.079,Q1 (Gastroenterology; Infectious Diseases; Medicine),99,No,1523-5378,1083-4389,1083-4389
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Histochemistry and Cell Biology,https://link.springer.com/journal/418,For-profit,Springer Nature,,,Germany / UK,Hybrid,4101,,Yes,No,Yes,0.825,Q1 (Medical Laboratory Technology),120,No,1432-119X,0948-6143,0948-6143
Molecular & Cellular Biology,Clinical and Medical Sciences,Histology and Histopathology,https://www.hh.um.es/,Non-profit,Sercrisma International S.L.,,,Spain,Hybrid,1595,,Yes,No,Yes,0.596,Q2 (Histology; Pathology and Forensic Medicine),108,No,1699-5848,0213-3911,0213-3911
Molecular & Cellular Biology,Clinical and Medical Sciences,Histopathology,https://onlinelibrary.wiley.com/journal/13652559,For-profit Society-Run,John Wiley & Sons,International Academy of Pathology,,USA,Hybrid,2744,,Yes,No,No,1.667,Q1 (Histology; Medicine; Pathology and Forensic Medicine),151,No,1365-2559,0309-0167,0309-0167
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Human Cell,https://link.springer.com/journal/13577,For-profit Society-Run,Springer Nature,Japan Human Cell Society,Society/Association,Germany / UK,Hybrid,2794,,Yes,No,No,0.854,Q2 (Medicine),52,No,1749-0774,0914-7470,0914-7470
Molecular & Cellular Biology,Neuroscience and Neurobiology,Human Psychopharmacology,https://onlinelibrary.wiley.com/journal/10991077,For-profit,John Wiley & Sons,,,USA,,,,Yes,No,No,0.662,Q2 (Neurology; Pharmacology; Psychiatry and Mental Health),89,No,1099-1077,0885-6222,0885-6222
Molecular & Cellular Biology,Methodology and Experimental Techniques,IET Systems Biology,https://ietresearch.onlinelibrary.wiley.com/journal/17518857,For-profit Society-Run,John Wiley & Sons,The Institution of Engineering and Technology,University/Government,UK,OA,1843,,Yes,Yes,Yes,0.456,Q2 (Modeling and Simulation),56,No,1751-8857,1751-8849,1751-8849
Molecular & Cellular Biology,Cell Biology and Developmental Biology,In Vitro Cellular and Developmental Biology Animal,https://link.springer.com/journal/11626,For-profit Society-Run,Springer Nature,Society for In Vitro Biology (SIVB),Society/Association,Germany / UK,Hybrid,2376,,Yes,No,No,0.522,Q3 (Developmental Biology; Medicine),74,No,1543-706X,1071-2690,1071-2690
Molecular & Cellular Biology,Plant Biology and Physiology,In Vitro Cellular and Developmental Biology Plant,https://link.springer.com/journal/11627,For-profit Society-Run,Springer Nature,Society for In Vitro Biology (SIVB); International Association for Plant Biotechnology (IAPB),Society/Association,Germany / UK,Hybrid,3446,,Yes,No,Yes,0.47,Q2 (Plant Science),87,No,1475-2689,1054-5476,1054-5476
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Indian Journal of Pathology and Microbiology,https://journals.lww.com/ijpm/pages/default.aspx,For-profit Society-Run,Wolters Kluwer (Lippincott),Indian Association of Pathologists and Microbiologists,Society/Association,India,OA,,,Yes,Yes,No,0.253,Q3 (Medicine; Pathology and Forensic Medicine),40,No,0974-5130,0377-4929,0377-4929
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Infectious Microbes and Diseases,https://journals.lww.com/imd/Pages/default.aspx,For-profit,Wolters Kluwer,"Zhejiang University and the First Affiliated Hospital, school of Medicine, Zhejiang University",,USA,OA,,,Yes,Yes,No,0.383,Q3 (Epidemiology; Infectious Diseases; Microbiology),16,No,2641-5917,2096-7241,2641-5917
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Insect Molecular Biology,https://resjournals.onlinelibrary.wiley.com/journal/13652583,For-profit Society-Run,John Wiley & Sons,Royal Entomological Society,Society/Association,USA,Hybrid,2790,,Yes,No,No,0.629,Q1 (Insect Science),109,No,1365-2583,0962-1075,0962-1075
Molecular & Cellular Biology,Microbiology and Infectious Diseases,International Journal of Antimicrobial Agents,https://www.sciencedirect.com/journal/international-journal-of-antimicrobial-agents,For-profit Society-Run,Elsevier,International Society of Antimicrobial Chemotherapy,Society/Association,Netherlands,Hybrid,3617,,Yes,No,Yes,1.301,Q1 (Infectious Diseases; Medicine; Microbiology; Pharmacology),167,No,1872-7913,0924-8579,0924-8579
Molecular & Cellular Biology,Cell Biology and Developmental Biology,International Journal of Biochemistry and Cell Biology,https://www.sciencedirect.com/journal/the-international-journal-of-biochemistry-and-cell-biology,For-profit,Elsevier,,,Netherlands,Hybrid,3202,,Yes,No,No,0.937,Q2 (Biochemistry),219,No,1878-5875,1357-2725,1357-2725
Molecular & Cellular Biology,Microbiology and Infectious Diseases,International Journal of Food Microbiology,https://www.sciencedirect.com/journal/international-journal-of-food-microbiology,For-profit Society-Run,Elsevier,International Union of Microbiological Societies,Society/Association,Netherlands,Hybrid,4743,,Yes,No,Yes,1.116,"Q1 (Food Science; Medicine; Safety, Risk, Reliability and Quality)",237,No,1879-3460,0168-1605,0168-1605
Molecular & Cellular Biology,Microbiology and Infectious Diseases,International Journal of Medical Microbiology,https://www.sciencedirect.com/journal/international-journal-of-medical-microbiology,For-profit Society-Run,Elsevier,Deutsche Gesellschaft für Hygiene und Mikrobiologie (DGHM),Society/Association,Germany,OA,2399,,Yes,Yes,Yes,0.93,Q1 (Medicine),118,No,1618-0607,1438-4221,1438-4221
Molecular & Cellular Biology,Pharmacology and Toxicology,International Journal of Pharmaceutics,https://www.sciencedirect.com/journal/international-journal-of-pharmaceutics,For-profit,Elsevier,,,Netherlands,OA,3743,,Yes,No,Yes,0.977,Q1 (Pharmaceutical Science),279,No,1873-3476,0378-5173,0378-5173
Molecular & Cellular Biology,Microbiology and Infectious Diseases,International Journal of Systematic and Evolutionary Microbiology,https://www.microbiologyresearch.org/content/journal/ijsem,Non-profit,Microbiology Society; International Committee on Systematics of Prokaryotes; International Union of Microbiological Societies,Microbiology Society; International Committee on Systematics of Prokaryotes; International Union of Microbiological Societies,Society/Association,UK,Hybrid,3036,,Yes,No,Yes,0.631,"Q2 (Ecology, Evolution, Behavior and Systematics; Medicine)",213,No,1466-5034,1466-5026,1466-5026
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Islets,https://www.tandfonline.com/journals/kisl20,For-profit,Taylor & Francis Group,,,UK,OA,2548,,Yes,Yes,Yes,0.594,"Q3 (Endocrinology; Endocrinology, Diabetes and Metabolism)",47,No,1938-2022,1938-2014,1938-2022
Molecular & Cellular Biology,Microbiology and Infectious Diseases,ISME Communications,https://academic.oup.com/ismecommun?login=true,University Press Society-Run,Oxford University Press (OUP),International Society for Micorbial Ecology (ISME),Society/Association,UK,OA,2287,,Yes,Yes,Yes,2.075,Q1 (Microbiology),24,No,2730-6151,,2730-6151
Molecular & Cellular Biology,Microbiology and Infectious Diseases,ISME Journal,https://academic.oup.com/ismej?login=false,University Press Society-Run,Oxford University Press (OUP),International Society for Microbial Ecology,Society/Association,UK,OA,3743,,Yes,Yes,Yes,3.415,"Q1 (Ecology, Evolution, Behavior and Systematics; Microbiology)",267,No,1751-7370,1751-7362,1751-7362
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Journal of Antibiotics,https://www.nature.com/ja/,For-profit,Springer Nature,,,Germany / UK,Hybrid,1938,,Yes,No,No,0.414,Q3 (Drug Discovery; Pharmacology),99,No,1881-1469,0021-8820,0021-8820
Molecular & Cellular Biology,Methodology and Experimental Techniques,Journal of Applied Microbiology,https://academic.oup.com/jambio,University Press Society-Run,Oxford University Press (OUP),Applied Microbiology International,,UK,Hybrid,3070,,Yes,No,Yes,0.779,Q2 (Applied Microbiology and Biotechnology; Biotechnology; Medicine),203,PCI friendly,1365-2672,1364-5072,1364-5072
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Journal of Bacteriology,https://journals.asm.org/journal/jb,Non-profit,American Society for Microbiology (ASM),American Society for Microbiology (ASM),Society/Association,USA,Hybrid,3697,,Yes,Yes,Yes,1.402,Q1 (Microbiology),292,No,1098-5530,0021-9193,0021-9193
Molecular & Cellular Biology,Biotechnology and Bioengineering,Journal of Bioenergetics Biomembranes,https://link.springer.com/journal/10863,For-profit,Springer Nature,,,Germany / UK,Hybrid,2590,,Yes,No,No,0.787,Q2 (Physiology),111,No,1573-6881,0145-479X,0145-479X
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Journal of Biological Chemistry,https://www.jbc.org/,For-profit Society-Run,Elsevier,American Society for Biochemistry and Molecular Biology,Society/Association,Netherlands,OA,3064,,Yes,Yes,Yes,1.643,Q1 (Biochemistry; Cell Biology; Molecular Biology),578,No,1083-351X,0021-9258,0021-9258
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Journal of Biological Inorganic Chemistry,https://link.springer.com/journal/775,For-profit Society-Run,Springer Nature,Society of Biological Inorganic Chemistry,Society/Association,Germany / UK,Hybrid,,,Yes,No,No,0.525,Q2 (Inorganic Chemistry),118,No,1432-1327,0949-8257,0949-8257
Molecular & Cellular Biology,Methodology and Experimental Techniques,Journal of Biomolecular NMR,https://link.springer.com/journal/10858,For-profit,Springer Nature,,,Germany / UK,Hybrid,2569,,Yes,No,No,0.76,Q1 (Spectroscopy),115,No,1573-5001,0925-2738,0925-2738
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Journal of Cell Biology,https://rupress.org/jcb,University Press,Rockefeller University Press,Rockefeller University,University/Government,USA,Hybrid,6685,,Yes,No,Yes,3.273,Q1 (Cell Biology; Medicine),432,No,1540-8140,0021-9525,0021-9525
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Journal of Cell Communication and Signaling,https://onlinelibrary.wiley.com/journal/1873961X,For-profit Society-Run,John Wiley & Sons,International CCN Society,Society/Association,USA,OA,2604,,Yes,No,No,1.274,Q1 (Biochemistry),67,No,1873-961X,1873-9601,1873-9601
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Journal of Cell Science,https://journals.biologists.com/jcs,Non-profit,The Company of Biologists,,,UK,Hybrid,5647,,Yes,No,Yes,1.595,Q2 (Cell Biology),325,No,1477-9137,0021-9533,0021-9533
Molecular & Cellular Biology,Clinical and Medical Sciences,Journal of Cellular and Molecular Medicine,https://onlinelibrary.wiley.com/journal/15824934,For-profit,John Wiley & Sons,,,USA,OA,4702,,Yes,Yes,Yes,1.142,Q2 (Cell Biology; Molecular Medicine),172,No,1582-4934,1582-1838,1582-1838
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Journal of Cellular Biochemistry,https://onlinelibrary.wiley.com/journal/10974644,For-profit,John Wiley & Sons,,,USA,Hybrid,2858,,Yes,No,No,0.906,Q2 (Biochemistry; Molecular Biology),195,No,1097-4644,0730-2312,0730-2312
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Journal of Cellular Physiology,https://onlinelibrary.wiley.com/journal/10974652,For-profit,John Wiley & Sons,,,USA,Hybrid,5282,,Yes,No,Yes,1.25,Q1 (Clinical Biochemistry; Physiology),221,No,1097-4652,0021-9541,0021-9541
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Journal of Clinical Microbiology,https://journals.asm.org/journal/jcm,Non-profit,American Society for Microbiology (ASM),American Society for Microbiology (ASM),Society/Association,USA,Hybrid,4302,,Yes,Yes,Yes,1.641,Q1 (Microbiology),305,No,1098-660X,0095-1137,0095-1137
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Journal of Eukaryotic Microbiology,https://onlinelibrary.wiley.com/journal/15507408,For-profit Society-Run,John Wiley & Sons,The International Society of Protistologists,Society/Association,USA,Hybrid,2474,,Yes,No,No,0.798,Q2 (Microbiology),92,No,1550-7408,1066-5234,1066-5234
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Journal of Experimental Zoology Part B: Molecular and Developmental Evolution,https://onlinelibrary.wiley.com/journal/15525015,For-profit,John Wiley & Sons,,,USA,Hybrid,2550,,Yes,No,No,0.978,"Q1 (Animal Science and Zoology; Ecology, Evolution, Behavior and Systematics)",77,No,1552-5015,1552-5007,1552-5007
Molecular & Cellular Biology,Methodology and Experimental Techniques,Journal of Extracellular Vesicles,https://isevjournals.onlinelibrary.wiley.com/journal/20013078,For-profit Society-Run,John Wiley & Sons,The International Society for Extracellular Vesicles,Society/Association,USA,OA,3599,,Yes,Yes,Yes,3.639,Q1 (Cell Biology; Histology),146,No,2001-3078,2001-3078,2001-3078
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Journal of Inherited Metabolic Disease,https://onlinelibrary.wiley.com/journal/15732665,For-profit Society-Run,John Wiley & Sons,Society for the Study of Inborn Errors of Metabolism (SSIEM),Society/Association,USA,Hybrid,2464,,Yes,No,No,1.401,Q1 (Genetics),131,No,1573-2665,0141-8955,0141-8955
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Journal of Inorganic Biochemistry,https://www.sciencedirect.com/journal/journal-of-inorganic-biochemistry,For-profit,Elsevier,,,Netherlands,Hybrid,3077,,Yes,No,No,0.567,Q2 (Inorganic Chemistry),154,No,1873-3344,0162-0134,0162-0134
Molecular & Cellular Biology,Immunology and Cellular Immunology,Journal of Leukocyte Biology,https://academic.oup.com/jleukbio,University Press,Oxford University Press (OUP),,,UK,Hybrid,2609,,Yes,No,Yes,1.203,Q2 (Cell Biology; Immunology; Immunology and Allergy),231,No,1938-3673,0741-5400,0741-5400
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Journal of Lipid Research,https://www.jlr.org/,Non-profit,American Society for Biochemistry and Molecular Biology (ASBMB),American Society for Biochemistry and Molecular Biology (ASBMB),Society/Association,USA,OA,3034,,Yes,Yes,Yes,1.668,Q1 (Biochemistry; Cell Biology; Endocrinology),240,No,1539-7262,0022-2275,0022-2275
Molecular & Cellular Biology,Methodology and Experimental Techniques,Journal of Liposome Research,https://www.tandfonline.com/journals/ilpr20,For-profit Society-Run,Taylor & Francis Group,International Liposome Society,Society/Association,UK,,,,Yes,No,No,0.702,Q2 (Pharmaceutical Science),72,No,1532-2394,0898-2104,0898-2104
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Journal of Medical Microbiology,https://www.microbiologyresearch.org/content/journal/jmm,Non-profit,Microbiology Society,Microbiology Society,Society/Association,UK,OA,2888,,Yes,No,Yes,0.723,Q2 (Medicine; Microbiology),140,No,1473-5644,0022-2615,0022-2615
Molecular & Cellular Biology,Methodology and Experimental Techniques,Journal of Membrane Biology,https://link.springer.com/journal/232,For-profit,Springer Nature,,,Germany / UK,Hybrid,2604,,Yes,No,No,0.87,Q1 (Biophysics),110,No,1432-1424,0022-2631,0022-2631
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Journal of Microbiology and Biotechnology,https://www.jmb.or.kr/main.html,Non-profit,Korean Society for Microbiology and Biotechnology (KSBMB),Korean Society for Microbiology and Biotechnology (KMB),Society/Association,Republic of Korea (South Korea),Hybrid,622,,Yes,No,Yes,0.74,Q2 (Applied Microbiology and Biotechnology; Biotechnology; Medicine),95,No,1738-8872,1017-7825,1017-7825
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Journal of Molecular and Cellular Cardiology,https://www.sciencedirect.com/journal/journal-of-molecular-and-cellular-cardiology,For-profit Society-Run,Elsevier,International Society for Heart Research,Society/Association,Netherlands,Hybrid,4665,,Yes,No,Yes,1.77,Q1 (Cardiology and Cardiovascular Medicine; Molecular Biology),187,No,1095-8584,0022-2828,0022-2828
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Journal of Molecular Biology,https://www.sciencedirect.com/journal/journal-of-molecular-biology,For-profit,Elsevier,,,Netherlands,Hybrid,2293,,Yes,No,Yes,2.151,Q1 (Biophysics; Molecular Biology; Structural Biology),309,No,1089-8638,0022-2836,0022-2836
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Journal of Molecular Cell Biology,https://academic.oup.com/jmcb,University Press,Oxford University Press (OUP),"Institute of Biochemistry and Cell Biology, Shanghai Institutes for Biological Sciences, Chinese Academy of Sciences",,UK,OA,2344,,Yes,Yes,Yes,1.44,Q1 (Genetics; Medicine),91,No,1759-4685,1674-2788,1759-4685
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Journal of Molecular Endocrinology,https://jme.bioscientifica.com/,Non-profit,Bioscientifica Ltd,Society for Endocrinology,Society/Association,UK,Hybrid,3861,,Yes,No,Yes,1.176,Q2 (Endocrinology; Molecular Biology),118,No,1479-6813,0952-5041,0952-5041
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Journal of Molecular Histology,https://link.springer.com/journal/10735,For-profit,Springer Nature,,,Germany / UK,Hybrid,2544,,Yes,No,No,0.708,Q2 (Histology; Medicine; Physiology),69,No,1567-2387,1567-2379,1567-2379
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Journal of Molecular Medicine,https://link.springer.com/journal/109,For-profit,Springer Nature,,,Germany / UK,Hybrid,2967,,Yes,No,Yes,1.401,Q1 (Drug Discovery; Genetics; Molecular Medicine),167,No,1432-1440,0946-2716,0946-2716
Molecular & Cellular Biology,Neuroscience and Neurobiology,Journal of Molecular Neuroscience,https://link.springer.com/journal/12031,For-profit Society-Run,Springer Nature,European Society for Neurochemistry (ESN),Society/Association,Germany / UK,Hybrid,2908,,Yes,No,No,0.788,Q2 (Medicine),108,No,1559-1166,0895-8696,0895-8696
Molecular & Cellular Biology,Biotechnology and Bioengineering,Journal of Natural Products,https://pubs.acs.org/journal/jnprdf,Non-profit,American Chemical Society (ACS),American Chemical Society (ACS),Society/Association,USA,Hybrid,2456,,Yes,No,No,0.585,Q1 (Complementary and Alternative Medicine),173,No,1520-6025,0163-3864,0163-3864
Molecular & Cellular Biology,Methodology and Experimental Techniques,Journal of Peptide Science,https://onlinelibrary.wiley.com/journal/10991387,For-profit Society-Run,John Wiley & Sons,European Peptide Society,Society/Association,USA,Hybrid,2155,,Yes,No,No,0.477,Q2 (Organic Chemistry),78,No,1099-1387,1075-2617,1075-2617
Molecular & Cellular Biology,Pharmacology and Toxicology,Journal of Pharmaceutical And Biomedical Analysis,https://www.sciencedirect.com/journal/journal-of-pharmaceutical-and-biomedical-analysis,For-profit,Elsevier,,,Netherlands,Hybrid,3276,,Yes,No,Yes,0.604,Q2 (Analytical Chemistry; Drug Discovery; Pharmaceutical Science; Spectroscopy),160,No,1873-264X,0731-7085,0731-7085
Molecular & Cellular Biology,Pharmacology and Toxicology,Journal of Pharmaceutical Sciences,https://jpharmsci.org/,For-profit,Elsevier,,,Netherlands,Hybrid,2750,,Yes,No,No,0.711,Q2 (Pharmaceutical Science),224,No,1520-6017,0022-3549,0022-3549
Molecular & Cellular Biology,Pharmacology and Toxicology,Journal of Pharmacokinetics and Pharmacodynamics,https://link.springer.com/journal/10928,For-profit,Springer Nature,,,Germany / UK,Hybrid,2144,,Yes,No,No,0.85,Q2 (Pharmacology),77,No,1573-8744,1567-567X,1567-567X
Molecular & Cellular Biology,Methodology and Experimental Techniques,Journal of Pharmacological and Toxicological Methods,https://www.sciencedirect.com/journal/journal-of-pharmacological-and-toxicological-methods,For-profit,Elsevier,,,Netherlands,Hybrid,3545,,Yes,No,No,0.547,Q3 (Pharmacology; Toxicology),89,No,1873-488X,1056-8719,1056-8719
Molecular & Cellular Biology,Pharmacology and Toxicology,Journal of Pharmacological Sciences,https://www.sciencedirect.com/journal/journal-of-pharmacological-sciences,For-profit Society-Run,Elsevier,Japanese Pharmacological Society,Society/Association,Netherlands,OA,98,,Yes,Yes,No,0.891,Q2 (Molecular Medicine; Pharmacology),106,No,1347-8648,1347-8613,1347-8613
Molecular & Cellular Biology,Pharmacology and Toxicology,Journal of Pharmacy and Pharmacology,https://academic.oup.com/jpp,University Press Society-Run,Oxford University Press (OUP),Royal Pharmaceutical Society,Society/Association,UK,Hybrid,2189,,Yes,No,No,0.765,Q2 (Pharmaceutical Science; Pharmacology),148,No,2042-7158,0022-3573,0022-3573
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Journal of Physiology and Biochemistry,https://link.springer.com/journal/13105,For-profit Society-Run,Springer Nature,"University of Navarra, Spain",University/Government,Germany / UK,OA,3000,,Yes,No,No,1.328,Q1 (Biochemistry; Medicine; Physiology),68,No,1877-8755,1138-7548,1138-7548
Molecular & Cellular Biology,Methodology and Experimental Techniques,Journal of Proteome Research,https://pubs.acs.org/journal/jprobs,Non-profit,American Chemical Society (ACS),American Chemical Society (ACS),Society/Association,USA,Hybrid,1815,,Yes,No,Yes,1.194,Q1 (Biochemistry; Chemistry),198,No,1535-3907,1535-3893,1535-3893
Molecular & Cellular Biology,Methodology and Experimental Techniques,Journal of Proteomics,https://www.sciencedirect.com/journal/journal-of-proteomics,For-profit Society-Run,Elsevier,European Proteomics Association (EuPA),Society/Association,Netherlands,Hybrid,1862,,Yes,No,Yes,0.689,Q2 (Biochemistry; Biophysics),136,No,1876-7737,1874-3919,1874-3919
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Journal of Steroid Biochemistry and Molecular Biology,https://www.sciencedirect.com/journal/the-journal-of-steroid-biochemistry-and-molecular-biology,For-profit,Elsevier,,,Netherlands,Hybrid,3670,,Yes,No,No,0.756,"Q2 (Biochemistry; Clinical Biochemistry; Endocrinology, Diabetes and Metabolism; Molecular Medicine)",157,No,1879-1220,0960-0760,0960-0760
Molecular & Cellular Biology,Structural Biology and Biophysics,Journal of Structural Biology,https://www.sciencedirect.com/journal/journal-of-structural-biology,For-profit,Elsevier,,,Netherlands,Hybrid,4129,,Yes,No,Yes,0.985,Q2 (Structural Biology),171,No,1095-8657,1047-8477,1047-8477
