Journal's MAIN field,Field,Journal,Website,Publisher type,Publisher,Institution,Institution type,Country,Business model,APC Euros,Alternative journal name,Present in Scimago,Present in DOAJ,Present in openAPC,Scimago Rank,Scimago Quartile,H index,PCI partner,e-ISSN,p-ISSN,ISSN-L
Immunology,Allergy and Hypersensitivity,Journal of Investigational Allergology and Clinical Immunology,https://www.jiaci.org/,Non-profit,Spanish Society of Allergology and Clinical Immunology,Spanish Society of Allergology and Clinical Immunology,Society/Association,Spain,OA,1098,,Yes,No,Yes,0.827,Q2 (Immunology; Immunology and Allergy),78,No,1698-0808,1018-9068,1018-9068
Immunology,Transplant Immunology,Journal of Liver Transplantation,https://www.sciencedirect.com/journal/journal-of-liver-transplantation,For-profit,Elsevier,,,France,OA,1800,,Yes,Yes,No,0.296,Q3 (Gastroenterology; Internal Medicine; Transplantation),7,No,2666-9676,,2666-9676
Immunology,Virology,Journal of Medical Virology,https://onlinelibrary.wiley.com/journal/10969071,For-profit,John Wiley & Sons,,,USA,Hybrid,4026,,Yes,No,Yes,1.143,Q1 (Infectious Diseases; Virology),164,No,1096-9071,0146-6615,0146-6615
Immunology,Immunopathology,Journal of Microbiology and Biotechnology,https://www.jmb.or.kr/main.html,Non-profit,Korean Society for Microbiology and Biotechnology (KSBMB),Korean Society for Microbiology and Biotechnology (KMB),Society/Association,Republic of Korea (South Korea),Hybrid,622,,Yes,No,Yes,0.74,Q2 (Applied Microbiology and Biotechnology; Biotechnology; Medicine),95,No,1738-8872,1017-7825,1017-7825
Immunology,Immunopathology,Journal of Microbiology Immunology & Infection,https://www.sciencedirect.com/journal/journal-of-microbiology-immunology-and-infection,For-profit Society-Run,Elsevier,the Taiwan Society of Microbiology; the Chinese Society of Immunology; the Infectious Diseases Society of Taiwan; the Taiwan Society of Parasitology,Society/Association,Netherlands,OA,1180,,Yes,Yes,Yes,1.066,Q1 (Immunology and Microbiology; Infectious Diseases; Medicine),85,No,1995-9133,1684-1182,1684-1182
Immunology,Neuroimmunology,Journal of Multiple Sclerosis Research and Neuroimmunology,https://jmsni.org/,Non-profit,Korean Society of Neuroimmunology,Korean Society of Neuroimmunology,Society/Association,Republic of Korea (South Korea),,,,No,No,No,,,,No,2951-2972,2733-8290,2733-8290
Immunology,Neuroimmunology,Journal of Neuroimmune Pharmacology,https://link.springer.com/journal/11481,For-profit,Springer Nature,,,Germany / UK,Hybrid,3138,,Yes,No,No,1.458,Q1 (Immunology; Immunology and Allergy; Neuroscience; Pharmacology),99,No,1557-1904,1557-1890,1557-1890
Immunology,Neuroimmunology,Journal of Neurovirology,https://link.springer.com/journal/13365,For-profit,Springer Nature,,,Germany / UK,Hybrid,2420,,Yes,No,No,0.6,Q3 (Neurology; Virology),101,No,1538-2443,1355-0284,1355-0284
Immunology,Inflammation,Journal of Ophthalmic Inflammation and Infection,https://joii-journal.springeropen.com/,For-profit Society-Run,Springer Nature,International Ocular Inflammation Society (IOIS),Society/Association,UK,OA,2494,,Yes,Yes,Yes,0.691,Q2 (Infectious Diseases; Ophthalmology),43,No,1869-5760,,1869-5760
Immunology,Immunopathology,Journal of Pathology,https://pathsocjournals.onlinelibrary.wiley.com/journal/10969896,For-profit Society-Run,John Wiley & Sons,The Pathological Society of Great Britain and Ireland,Society/Association,USA,Hybrid,5299,,Yes,No,Yes,2.127,Q1 (Pathology and Forensic Medicine),220,No,1096-9896,0022-3417,0022-3417
Immunology,Immunopathology,Journal of Pathology and Translational Medicine,https://www.jpatholtm.org/,Non-profit,The Korean Society of Pathologists and The Korean Society for Cytopathology,,,Republic of Korea (South Korea),OA,,,Yes,Yes,No,0.949,Q1 (Pathology and Forensic Medicine),42,No,2383-7845,2383-7837,2383-7837
Immunology,Immunopathology,Journal of Pathology Informatics,https://www.sciencedirect.com/journal/journal-of-pathology-informatics,For-profit Society-Run,Elsevier,Association for Pathology Informatics (API),Society/Association,USA,OA,1147,,Yes,Yes,Yes,1.155,Q1 (Computer Science Applications; Health Informatics; Pathology and Forensic Medicine),37,No,2153-3539,2153-3539,2153-3539
Immunology,"Immunogenetics, Molecular and Cellular Immunology","Journal of Pathology, Microbiology and Immunology - the APMIS journal",https://onlinelibrary.wiley.com/journal/16000463,For-profit,John Wiley & Sons,,,USA,Hybrid,2810,APMIS,With alternative journal name,No,No,0.726,Q2 (Medicine; Microbiology; Pathology and Forensic Medicine),107,No,1600-0463,0903-4641,0903-4641
Immunology,Reproductive Immunology,Journal of Reproductive Immunology,https://www.sciencedirect.com/journal/journal-of-reproductive-immunology,For-profit Society-Run,Elsevier,Asian Association for Reproductive Immunology; European Society of Reproductive Immunology; International Society for Immunology of Reproduction; Japanese Society for Immunology of Reproduction,Society/Association,Netherlands,Hybrid,2455,,Yes,No,No,0.956,Q1 (Obstetrics and Gynecology; Reproductive Medicine),109,No,1872-7603,0165-0378,0165-0378
Immunology,Virology,Journal of the International AIDS Society,https://onlinelibrary.wiley.com/journal/17582652,For-profit Society-Run,John Wiley & Sons,International AIDS Society,Society/Association,USA,OA,2297,,Yes,Yes,Yes,1.923,"Q1 (Infectious Diseases; Public Health, Environmental and Occupational Health)",97,No,1758-2652,1758-2652,1758-2652
Immunology,Immunopathology,Journal of the Pediatric Infectious Diseases Society,https://academic.oup.com/jpids,University Press Society-Run,Oxford University Press (OUP),Pediatric Infectious Diseases Society,Society/Association,UK,Hybrid,3086,,Yes,No,No,0.981,"Q1 (Infectious Diseases; Medicine; Pediatrics, Perinatology and Child Health)",59,No,2048-7207,2048-7193,2048-7193
Immunology,Immunotoxicology,Journal of Toxicologic Pathology,https://www.jstage.jst.go.jp/browse/tox/,Non-profit,J-STAGE,Japanese Society of Toxicologic Pathology,Society/Association,Japan,,,,Yes,No,No,0.306,Q3 (Pathology and Forensic Medicine),40,No,,0914-9198,0914-9198
Immunology,Autoimmunity,Journal of Translational Autoimmunity,https://www.sciencedirect.com/journal/journal-of-translational-autoimmunity,For-profit,Elsevier,,,Netherlands,OA,2461,,Yes,Yes,No,1.172,Q2 (Immunology; Immunology and Allergy),32,No,2589-9090,,2589-9090
Immunology,Virology,Journal of Viral Hepatitis,https://onlinelibrary.wiley.com/journal/13652893,For-profit,John Wiley & Sons,,,USA,Hybrid,2818,,Yes,No,No,0.871,Q2 (Hepatology; Infectious Diseases; Virology),113,No,1365-2893,1352-0504,1352-0504
Immunology,Virology,Journal of Virological Methods,https://www.sciencedirect.com/journal/journal-of-virological-methods,For-profit,Elsevier,,,Netherlands,Hybrid,2823,,Yes,No,Yes,0.459,Q3 (Virology),123,No,1879-0984,0166-0934,0166-0934
Immunology,Virology,Journal of Virology,https://journals.asm.org/journal/jvi,Non-profit,American Society for Microbiology (ASM),American Society for Microbiology (ASM),Society/Association,USA,Hybrid,1468,,Yes,Yes,Yes,1.301,Q1 (Insect Science; Microbiology; Virology),338,No,1098-5514,0022-538X,0022-538X
Immunology,Virology,Journal of Virus Eradication,https://www.sciencedirect.com/journal/journal-of-virus-eradication,For-profit,Elsevier,,,UK,OA,1826,,Yes,Yes,No,0.621,"Q2 (Epidemiology; Infectious Diseases; Public Health, Environmental and Occupational Health; Virology)",22,No,2055-6659,2055-6640,2055-6640
Immunology,Veterinary Immunology,Journal of Wildlife Diseases,https://wildlifedisease.site-ym.com/page/JWD,Non-profit,Wildlife Disease Association (WDA),Wildlife Disease Association (WDA),Society/Association,USA,Hybrid,1403,,Yes,No,No,0.426,"Q2 (Ecology; Ecology, Evolution, Behavior and Systematics)",86,No,1943-3700,0090-3558,0090-3558
Immunology,Immunopathology,Leprosy Review,https://leprosyreview.org/,Non-profit,Lepra,British Leprosy Relief Association; Associazione Italiana Amici di Raoul Follereau (AIFO); The Leprosy Mission International; Hope Rises International; Leprosy Relief Canada; German Leprosy and Tuberculosis Relief Association; Damien Foundation Belgium; FAIRMED; Fontilles; Fondation Raoul Follereau; Sasakawa Foundation; NLR International (Netherlands Leprosy Relief),Society/Association,UK,OA,,,Yes,Yes,No,0.295,Q3 (Dermatology; Infectious Diseases; Medicine),53,No,2162-8807,0305-7518,0305-7518
Immunology,Transplant Immunology,Liver Transplantation,https://journals.lww.com/lt/Pages/default.aspx,For-profit Society-Run,Wolters Kluwer (Lippincott),American Association for the Study of Liver Diseases (AASLD),Society/Association,Netherlands / USA,Hybrid,1121,,Yes,No,No,1.231,Q1 (Hepatology; Surgery; Transplantation),177,No,1527-6473,1527-6465,1527-6465
Immunology,Autoimmunity,Lupus,https://journals.sagepub.com/home/lup,For-profit,Sage Publishing,,,USA,Hybrid,595,,Yes,No,No,0.657,Q2 (Rheumatology),126,No,1477-0962,0961-2033,0961-2033
Immunology,Autoimmunity,Lupus Science and Medicine,https://lupus.bmj.com/,Non-profit,BMJ Group,Lupus Foundation of America (LFA),Non-profit,UK,OA,1557,,Yes,Yes,Yes,1.442,Q1 (Immunology; Medicine; Rheumatology),49,No,2053-8790,,2053-8790
Immunology,Generalist/Classical Immunology,Lymphology,https://journals.librarypublishing.arizona.edu/lymph/,University Press Society-Run,University of Arizona Libraries,International Society of Lymphology,Society/Association,USA,OA,,,Yes,No,No,0.47,Q3 (Hematology; Immunology and Allergy),55,No,2522-7963,0024-7766,0024-7766
Immunology,Immunopathology,Malaria Journal,https://malariajournal.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,2386,,Yes,Yes,Yes,1.326,Q1 (Infectious Diseases; Parasitology),131,No,1475-2875,,1475-2875
Immunology,Immunopathology,Malaysian Journal of Pathology,https://www.mjpath.org.my/,Non-profit,"College of Pathologists, Academy of Medicine of Malaysia (AMM)","College of Pathologists, Academy of Medicine of Malaysia (AMM)",,Malaysia,,,,Yes,No,No,0.285,Q3 (Medicine; Pathology and Forensic Medicine),29,No,,0126-8635,0126-8635
Immunology,Clinical Immunology,Médecine et Santé Tropicales,https://www.jle.com/fr/revues/mst/revue.phtml,For-profit,John Libbey Eurotext,,,France,,,,No,No,No,,,,No,,,
Immunology,Clinical Immunology,Médecine Tropicale et Santé Internationale,https://revuemtsi.societe-mtsi.fr,Non-profit,Société francophone de médecine tropicale et santé internationale,Société francophone de médecine tropicale et santé internationale (ancienne SPE),Society/Association,France,OA diamond,0,Medecine Tropicale et Sante Internationale (MTSI),Yes,Yes,No,0.222,Q3 (Pathology and Forensic Medicine),44,No,2778-2034,,2778-2034
Immunology,Inflammation,Mediators of Inflammation,https://onlinelibrary.wiley.com/journal/4792,For-profit,John Wiley & Sons,,,UK,OA,1885,,Yes,Yes,No,1.235,Q2 (Cell Biology; Immunology),154,No,1466-1861,0962-9351,0962-9351
Immunology,Clinical Immunology,Medical Microbiology and Immunology,https://link.springer.com/journal/430,For-profit,Springer Nature,,,Germany / UK,Hybrid,2642,,Yes,No,No,0.823,Q2 (Immunology; Immunology and Allergy; Medicine; Microbiology),77,No,1432-1831,0300-8584,0300-8584
Immunology,Clinical Immunology,Medical Mycology,https://academic.oup.com/mmy,University Press,Oxford University Press (OUP),,,UK,Hybrid,3974,,Yes,No,Yes,0.721,Q1 (Veterinary),115,No,1460-2709,1369-3786,1369-3786
Immunology,Immunopathology,Mediterranean Journal of Hematology and Infectious Diseases,https://www.mjhid.org/index.php/mjhid,For-profit Society-Run,PAGEPress Publications,Università Cattolica del Sacro Cuore,University/Government,Italy,OA,459,,Yes,Yes,No,0.539,Q3 (Hematology; Infectious Diseases),47,No,2035-3006,,2035-3006
Immunology,Immunopathology,Microbial Drug Resistance,https://home.liebertpub.com/publications/microbial-drug-resistance/44/overview,For-profit,Sage Publishing (Mary Ann Liebert),,,USA,Hybrid,2768,,Yes,No,No,0.605,Q2 (Medicine),80,No,1931-8448,1076-6294,1076-6294
Immunology,Immunopathology,Microbial Pathogenesis,https://www.sciencedirect.com/journal/microbial-pathogenesis,For-profit,Elsevier,,,Netherlands,Hybrid,2485,,Yes,No,No,0.936,Q2 (Infectious Diseases; Microbiology),119,No,1096-1208,0882-4010,0882-4010
Immunology,Immunopathology,Microbiology and Immunology,https://onlinelibrary.wiley.com/journal/13480421,For-profit Society-Run,John Wiley & Sons,Japanese Society for Bacteriology; Japanese Society for Virology; Japanese Society for Host Defense Research,Society/Association,USA,Hybrid,2270,,Yes,No,No,0.657,Q2 (Virology),89,No,1348-0421,0385-5600,0385-5600
Immunology,Immunopathology,Microbiology Resource Announcements,https://journals.asm.org/journal/mra,Non-profit,American Society for Microbiology (ASM),American Society for Microbiology,Society/Association,USA,OA,1031,,Yes,No,Yes,0.254,Q3 (Immunology and Microbiology),51,No,2576-098X,,2576-098X
Immunology,"Immunogenetics, Molecular and Cellular Immunology",Molecular Immunology,https://www.sciencedirect.com/journal/molecular-immunology,For-profit,Elsevier,,,Netherlands,Hybrid,3412,,Yes,No,Yes,0.969,Q2 (Immunology; Molecular Biology),160,No,1872-9142,0161-5890,0161-5890
Immunology,Immunopathology,Mucosal Immunology,https://www.nature.com/mi/,For-profit Society-Run,Springer Nature,Society for Mucosal Immunology,Society/Association,Germany / UK,Hybrid,2114,,Yes,No,Yes,3.089,Q1 (Immunology; Immunology and Allergy),148,No,1935-3456,1933-0219,1933-0219
Immunology,Immunopathology,Mycopathologia,https://link.springer.com/journal/11046,For-profit,Springer Nature,,,Germany / UK,Hybrid,2644,,Yes,No,No,0.705,Q1 (Agronomy and Crop Science; Plant Science; Veterinary),93,No,1573-0832,0301-486X,0301-486X
Immunology,Immunopathology,Mycoses,https://onlinelibrary.wiley.com/journal/14390507,For-profit,Elsevier,,,Netherlands,Hybrid,3290,,Yes,No,No,0.85,Q1 (Dermatology),95,No,1439-0507,0933-7407,0933-7407
Immunology,Generalist/Classical Immunology,Nature Immunology,https://www.nature.com/ni/,For-profit,Springer Nature,,,Germany / UK,Hybrid,11072,,Yes,No,Yes,11.131,Q1 (Immunology; Immunology and Allergy),468,No,1529-2916,1529-2908,1529-2908
Immunology,Immunopathology,Nature Reviews Disease Primers,https://www.nature.com/nrdp/,For-profit,Springer Nature,,,Germany / UK,Hybrid,,,Yes,No,No,15.606,Q1 (Medicine),236,No,2056-676X,,2056-676X
Immunology,Generalist/Classical Immunology,Nature Reviews Immunology,https://www.nature.com/nri/,For-profit,Springer Nature,,,Germany / UK,Hybrid,,,Yes,No,No,17.646,Q1 (Immunology; Immunology and Allergy; Medicine),511,No,1474-1741,1474-1733,1474-1733
Immunology,Neuroimmunology,Neurobiology of Disease,https://www.sciencedirect.com/journal/neurobiology-of-disease,For-profit,Elsevier,,,Netherlands,OA,4111,,Yes,Yes,Yes,2.159,Q1 (Neurology),206,No,1095-953X,0969-9961,0969-9961
Immunology,Neuroimmunology,Neuroimmunomodulation,https://karger.com/NIM,For-profit,Karger Publishers,,,Switzerland,OA,2371,,Yes,Yes,Yes,0.801,Q2 (Endocrinology; Neurology),78,No,1423-0216,1021-7401,1021-7401
Immunology,Neuroimmunology,Neurology Neuroimmunology Neuroinflammation,https://www.neurology.org/journal/nxi,Non-profit,American Academy of Neurology Journals,American Academy of Neurology Journals,,USA,OA,3451,,Yes,Yes,Yes,2.4,Q1 (Neurology),86,No,2332-7812,,2332-7812
Immunology,Neuroimmunology,Neuropathology,https://onlinelibrary.wiley.com/journal/14401789,For-profit,John Wiley & Sons,,,USA,Hybrid,1421,,Yes,No,No,0.538,Q2 (Medicine; Pathology and Forensic Medicine),74,No,1440-1789,0919-6544,0919-6544
Immunology,Vaccinology,npj Vaccines,https://www.nature.com/npjvaccines,For-profit,Springer Nature,Sealy Center for Vaccine Development at the University of Texas Medical Branch,,Germany / UK,OA,3861,,Yes,Yes,Yes,2.282,Q1 (Immunology; Infectious Diseases; Pharmacology),63,No,2059-0105,,2059-0105
Immunology,Immunooncology,OncoImmunology,https://www.tandfonline.com/journals/koni20,For-profit,Taylor & Francis Group,,,USA,OA,2641,,Yes,Yes,Yes,2.438,Q1 (Immunology; Immunology and Allergy; Oncology),134,No,2162-402X,2162-4011,2162-4011
Immunology,Parasitology,Parasite,https://www.parasite-journal.org/,For-profit Society-Run,China Science Publishing & Media (EDP Sciences),French Society of Parasitology,Society/Association,China / France,OA,1320,,Yes,Yes,Yes,0.718,Q1 (Agricultural and Biological Sciences; Animal Science and Zoology; Insect Science; Parasitology; Veterinary),62,No,1776-1042,1252-607X,1252-607X
Immunology,Parasitology,"Parasites, Hosts and Diseases",https://www.parahostdis.org/index.php,Non-profit,The Korean Society for Parasitology and Tropical Medicine,The Korean Society for Parasitology and Tropical Medicine,Society/Association,Republic of Korea (South Korea),OA,,,Yes,No,No,0.406,Q3 (Infectious Diseases; Parasitology),54,No,2982-6799,2982-5164,2982-5164
Immunology,Parasitology,Parasitology International,https://www.sciencedirect.com/journal/parasitology-international,For-profit Society-Run,Elsevier,Japanese Society of Parasitology,Society/Association,Netherlands,Hybrid,2903,,Yes,No,No,0.539,Q2 (Parasitology),73,No,1873-0329,1383-5769,1383-5769
Immunology,Immunopathology,Plos Neglected Tropical Diseases,https://journals.plos.org/plosntds/,Non-profit,Public Library of Science (PLoS),Public Library of Science (PLoS),,USA,OA,2901,,Yes,Yes,Yes,1.29,"Q1 (Infectious Diseases; Pharmacology, Toxicology and Pharmaceutics; Public Health, Environmental and Occupational Health)",182,No,1935-2735,1935-2727,1935-2727
Immunology,Immunopathology,PLOS Pathogens,https://journals.plos.org/plospathogens,Non-profit,Public Library of Science (PLoS),,,USA,OA,2649,,Yes,Yes,Yes,1.932,Q1 (Genetics; Immunology; Microbiology; Molecular Biology; Parasitology; Virology),274,No,1553-7374,1553-7366,1553-7366
Immunology,Immunopathology,Rapid Reviews\Infectious Diseases,https://rrid.mitpress.mit.edu/,University Press,MIT Press,,,USA,,,,No,No,No,,,,No,,,
Immunology,Virology,Retrovirology,https://retrovirology.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,2345,,Yes,Yes,Yes,1.355,Q1 (Infectious Diseases; Virology),104,No,1742-4690,,1742-4690
Immunology,Virology,Reviews in Medical Virology,https://onlinelibrary.wiley.com/journal/10991654,For-profit,John Wiley & Sons,,,USA,Hybrid,3195,,Yes,No,No,1.769,Q1 (Infectious Diseases; Virology),115,No,1052-9276,,1052-9276
Immunology,Immunopathology,Sage Open Pathology,https://journals.sagepub.com/home/patd,For-profit,Sage Publishing,,,USA,,,,Yes,No,No,0.452,Q2 (Pathology and Forensic Medicine),20,No,3050-2098,,3050-2098
Immunology,Generalist/Classical Immunology,Science Immunology,https://www.science.org/journal/sciimmunol,Non-profit,American Association for the Advancement of Science (AAAS),American Association for the Advancement of Science,Society/Association,USA,Hybrid,1632,,Yes,No,Yes,8.56,Q1 (Immunology; Immunology and Allergy),136,No,2470-9468,,2470-9468
Immunology,Generalist/Classical Immunology,Seminars in Immunology,https://www.sciencedirect.com/journal/seminars-in-immunology,For-profit,Elsevier,,,Netherlands,Hybrid,2217,,Yes,No,Yes,3.617,Q1 (Immunology; Immunology and Allergy),160,No,1096-3618,1044-5323,1044-5323
Immunology,Virology,Sexually Transmitted Diseases,https://journals.lww.com/stdjournal/pages/default.aspx,For-profit Society-Run,Wolters Kluwer,American Sexually Transmitted Diseases Association (ASTDA),Society/Association,Netherlands,Hybrid,2883,,Yes,No,No,0.809,Q1 (Dermatology),118,No,1537-4521,0148-5717,0148-5717
Immunology,Epidemiology,Social Psychiatry and Psychiatric Epidemiology,https://link.springer.com/journal/127,For-profit,Springer Nature,,,Germany / UK,Hybrid,3892,,Yes,No,Yes,1.584,Q1 (Epidemiology; Health; Psychiatry and Mental Health; Social Psychology),160,No,1433-9285,0933-7954,0933-7954
Immunology,Veterinary Immunology,The AAPS Journal,https://link.springer.com/journal/12248,For-profit Society-Run,Springer Nature,American Association of Pharmaceutical Scientists (AAPS),Society/Association,Germany / UK,Hybrid,3138,,Yes,No,No,0.81,Q1 (Pharmaceutical Science),141,No,1550-7416,,1550-7416
Immunology,Immunopathology,The American Journal of Pathology,https://www.sciencedirect.com/journal/the-american-journal-of-pathology,For-profit Society-Run,Elsevier,American Society for Investigative Pathology,Society/Association,Netherlands,Hybrid,2250,,Yes,No,Yes,1.425,Q1 (Pathology and Forensic Medicine),319,No,1525-2191,0002-9440,0002-9440
Immunology,Immunopathology,The American Journal of Tropical Medicine and Hygiene,https://www.ajtmh.org/,Non-profit,American Society of Tropical Medicine and Hygiene,American Society of Tropical Medicine and Hygiene,Society/Association,USA,Hybrid,2976,,Yes,No,Yes,0.674,Q2 (Infectious Diseases; Medicine; Parasitology; Virology),178,No,1476-1645,0002-9637,0002-9637
Immunology,Immunopathology,The Brazilian Journal of Infectious Diseases,https://www.sciencedirect.com/journal/the-brazilian-journal-of-infectious-diseases,For-profit Society-Run,Elsevier,Brazilian Society of Infectious Diseases (SBI),Society/Association,Netherlands,OA,1368,,Yes,Yes,Yes,0.549,Q3 (Infectious Diseases; Microbiology),62,No,1678-4391,1413-8670,1413-8670
Immunology,Transplant Immunology,The Journal of Heart Lung Transplantation,https://www.jhltonline.org/,For-profit Society-Run,Elsevier,International Society for Heart and Lung Transplantation,Society/Association,Netherlands,Hybrid,3010,,Yes,No,Yes,2.336,Q1 (Cardiology and Cardiovascular Medicine; Pulmonary and Respiratory Medicine; Surgery; Transplantation),171,No,1557-3117,1053-2498,1053-2498
Immunology,Generalist/Classical Immunology,The Journal of Immunology,https://journals.aai.org/jimmunol,University Press Society-Run,Oxford University Press (OUP),American Association of Immunologists,Society/Association,USA,Hybrid,2377,,Yes,No,Yes,1.444,Q1 (Immunology; Immunology and Allergy),433,No,1550-6606,0022-1767,0022-1767
Immunology,Immunopathology,The Journal of Infectious Diseases,https://academic.oup.com/jid,University Press,Oxford University Press (OUP),,,UK,OA,3448,,Yes,No,Yes,1.863,Q1 (Immunology and Allergy; Infectious Diseases),293,No,1537-6613,0022-1899,0022-1899
Immunology,Parasitology,The Journal of Parasitology,https://bioone.org/journals/journal-of-parasitology,Non-profit,American Society of Parasitologists (ASP),American Society of Parasitologists (ASP),Society/Association,USA,OA,1162,,Yes,No,Yes,0.346,"Q3 (Ecology, Evolution, Behavior and Systematics; Medicine; Parasitology)",108,No,1937-2345,0022-3395,0022-3395
Immunology,Immunopathology,The Journal of Pathology: Clinical Research,https://pathsocjournals.onlinelibrary.wiley.com/journal/20564538,For-profit Society-Run,John Wiley & Sons,The Pathological Society of Great Britain and Ireland,Society/Association,UK,OA,2953,,Yes,Yes,Yes,1.364,Q1 (Pathology and Forensic Medicine),42,No,2056-4538,2056-4538,2056-4538
Immunology,Virology,The Lancet HIV,https://www.thelancet.com/journals/lanhiv/home,For-profit,Elsevier,,,Netherlands,Hybrid,4577,,Yes,No,No,4.757,Q1 (Epidemiology; Immunology; Infectious Diseases; Virology),101,No,2352-3018,,2352-3018
Immunology,Immunopathology,The Lancet Infectious Diseases,https://www.thelancet.com/journals/laninf/home,For-profit,Elsevier,,,Netherlands,Hybrid,5750,,Yes,No,Yes,5.549,Q1 (Infectious Diseases),317,No,1474-4457,1473-3099,1473-3099
Immunology,Immunopathology,The Lancet Microbe,https://www.thelancet.com/journals/lanmic/home,For-profit,Elsevier,,,Netherlands,OA,5580,,Yes,Yes,Yes,5.192,Q1 (Infectious Diseases; Microbiology; Virology),67,No,2666-5247,2666-5247,2666-5247
Immunology,Immunopathology,Therapeutic Advances in Infectious Disease,https://journals.sagepub.com/home/taia,For-profit,Sage Publishing,,,USA,OA,,,Yes,Yes,No,0.948,Q2 (Infectious Diseases; Pharmacology),38,No,2049-937X,2049-9361,2049-9361
Immunology,Immunopathology,Ticks and tick-borne diseases,https://www.sciencedirect.com/journal/ticks-and-tick-borne-diseases,For-profit,Elsevier,,,Netherlands,OA,2772,,Yes,Yes,Yes,1.007,Q1 (Infectious Diseases; Insect Science; Parasitology),74,No,1877-9603,1877-959X,1877-959X
Immunology,Immunotoxicology,Toxicologic Pathology,https://journals.sagepub.com/home/tpx,For-profit Society-Run,Sage Publishing,Society of Toxicologic Pathology; British Society of Toxicological Pathology; European Society of Toxicologic Pathology,Society/Association,USA,Hybrid,3025,,Yes,No,No,0.572,Q2 (Pathology and Forensic Medicine),134,No,1533-1601,0192-6233,0192-6233
Immunology,Immunopathology,Transboundary and Emerging Diseases,https://onlinelibrary.wiley.com/journal/tbed,For-profit,John Wiley & Sons,,,USA,Hybrid,2543,,Yes,No,Yes,0.865,Q1 (Veterinary),100,No,1865-1682,1865-1674,1865-1674
Immunology,Transplant Immunology,Transplant Immunology,https://www.sciencedirect.com/journal/transplant-immunology,For-profit,Elsevier,,,Netherlands,Hybrid,3440,,Yes,No,No,0.539,Q2 (Transplantation),70,No,1878-5492,0966-3274,0966-3274
Immunology,Transplant Immunology,Transplant International,https://www.frontierspartnerships.org/journals/transplant-international,Predatory For-profit,Frontiers Media SA,European Society for Organ Transplantation (ESOT),Society/Association,Switzerland,OA,2054,,Yes,Yes,Yes,1.196,Q1 (Transplantation),100,No,1432-2277,0934-0874,0934-0874
Immunology,Transplant Immunology,Transplantation,https://journals.lww.com/transplantjournal/pages/default.aspx,For-profit Society-Run,Wolters Kluwer,The Transplantation Society,Society/Association,Netherlands,OA,3709,Transplantation Journal,Yes,No,With alternative journal name,1.597,Q1 (Transplantation),230,No,1534-6080,0041-1337,0041-1337
Immunology,Transplant Immunology,Transplantation and Cellular Therapy,https://www.sciencedirect.com/journal/transplantation-and-cellular-therapy,For-profit Society-Run,Elsevier,American Society for Transplantation and Cellular Therapy,Society/Association,Netherlands,Hybrid,3243,,Yes,No,No,2.251,Q1 (Cell Biology; Hematology; Immunology and Allergy; Molecular Medicine; Transplantation),152,No,2666-6367,2666-6375,2666-6367
Immunology,Transplant Immunology,Transplantation Proceedings,https://www.sciencedirect.com/journal/transplantation-proceedings,For-profit,Elsevier,,,Netherlands,Hybrid,1646,,Yes,No,Yes,0.297,Q3 (Surgery; Transplantation),94,No,1873-2623,0041-1345,0041-1345
Immunology,Transplant Immunology,Transplantation Reviews,https://www.sciencedirect.com/journal/transplantation-reviews,For-profit,Elsevier,,,Netherlands,Hybrid,2493,,Yes,No,No,1.014,Q1 (Surgery; Transplantation),59,No,1557-9816,0955-470X,0955-470X
Immunology,Immunopathology,Travel Medicine and Infectious Disease,https://www.sciencedirect.com/journal/travel-medicine-and-infectious-disease,For-profit Society-Run,Elsevier,"Royal College of Physicians and Surgeons of Glasgow, the Latin American Society for Travel Medicine, the German Society for Tropical Medicine and International Health",Society/Association,Netherlands,OA,2940,,Yes,Yes,Yes,1.083,"Q1 (Infectious Diseases; Public Health, Environmental and Occupational Health)",80,No,1873-0442,1477-8939,1477-8939
Immunology,Generalist/Classical Immunology,Trends in Immunology,https://www.cell.com/trends/immunology,For-profit,Elsevier (Cell Press),,,USA,Hybrid,4053,,Yes,No,No,4.398,Q1 (Immunology; Immunology and Allergy),275,No,1471-4981,1471-4906,1471-4906
Immunology,Parasitology,Trends in Parasitology,https://www.sciencedirect.com/journal/trends-in-parasitology,For-profit,Elsevier,,,Netherlands,Hybrid,3110,,Yes,No,Yes,1.276,Q1 (Infectious Diseases; Parasitology),179,No,1471-5007,1471-4922,1471-4922
Immunology,Virology,Tumour Virus Research,https://www.sciencedirect.com/journal/tumour-virus-research,For-profit Society-Run,Elsevier,World Society for Virology,Society/Association,Netherlands,OA,1049,,Yes,Yes,Yes,1.693,Q1 (Infectious Diseases; Virology),42,No,2666-6790,2666-6790,2666-6790
Immunology,Vaccinology,Vaccine,https://www.journals.elsevier.com/vaccine,For-profit,Elsevier,,,Netherlands,Hybrid,3024,,Yes,No,Yes,1.186,"Q1 (Immunology and Microbiology; Infectious Diseases; Public Health, Environmental and Occupational Health; Veterinary)",230,No,1873-2518,0264-410X,0264-410X
